high_z_candidate,match_status,relics_match_id,nearest_relics_id,raw_separation_arcsec,corrected_separation_arcsec,raw_delta_ra_arcsec,raw_delta_dec_arcsec,corrected_delta_ra_arcsec,corrected_delta_dec_arcsec,ra_offset_arcsec,dec_offset_arcsec,match_radius_arcsec,selection_min_z_phot,selection_min_z025,selection_min_z500,selection_max_z_phot_risk,selection_min_nusefilt,jwst_id,jwst_ra,jwst_dec,jwst_f090w_tot_1,jwst_f090w_etot_1,jwst_f115w_tot_1,jwst_f115w_etot_1,jwst_f150w_tot_1,jwst_f150w_etot_1,jwst_f200w_tot_1,jwst_f200w_etot_1,jwst_f210m_tot_1,jwst_f210m_etot_1,jwst_f277w_tot_1,jwst_f277w_etot_1,jwst_f300m_tot_1,jwst_f300m_etot_1,jwst_f356w_tot_1,jwst_f356w_etot_1,jwst_f410m_tot_1,jwst_f410m_etot_1,jwst_f444w_tot_1,jwst_f444w_etot_1,jwst_f606w_tot_1,jwst_f606w_etot_1,jwst_f814w_tot_1,jwst_f814w_etot_1,jwst_f090w_tot_2,jwst_f090w_etot_2,jwst_f115w_tot_2,jwst_f115w_etot_2,jwst_f150w_tot_2,jwst_f150w_etot_2,jwst_f200w_tot_2,jwst_f200w_etot_2,jwst_f210m_tot_2,jwst_f210m_etot_2,jwst_f277w_tot_2,jwst_f277w_etot_2,jwst_f300m_tot_2,jwst_f300m_etot_2,jwst_f356w_tot_2,jwst_f356w_etot_2,jwst_f410m_tot_2,jwst_f410m_etot_2,jwst_f444w_tot_2,jwst_f444w_etot_2,jwst_f606w_tot_2,jwst_f606w_etot_2,jwst_f814w_tot_2,jwst_f814w_etot_2,jwst_f090w_tot_3,jwst_f090w_etot_3,jwst_f115w_tot_3,jwst_f115w_etot_3,jwst_f150w_tot_3,jwst_f150w_etot_3,jwst_f200w_tot_3,jwst_f200w_etot_3,jwst_f210m_tot_3,jwst_f210m_etot_3,jwst_f277w_tot_3,jwst_f277w_etot_3,jwst_f300m_tot_3,jwst_f300m_etot_3,jwst_f356w_tot_3,jwst_f356w_etot_3,jwst_f410m_tot_3,jwst_f410m_etot_3,jwst_f444w_tot_3,jwst_f444w_etot_3,jwst_flag_bcg,jwst_flag_star,jwst_nusefilt,jwst_z_ml,jwst_z_ml_chi2,jwst_z_ml_risk,jwst_lc_min,jwst_lc_max,jwst_z_phot,jwst_z_phot_chi2,jwst_z_phot_risk,jwst_z_min_risk,jwst_min_risk,jwst_z_raw_chi2,jwst_raw_chi2,jwst_z025,jwst_z160,jwst_z500,jwst_z840,jwst_z975,jwst_Separation,relics_id,relics_RA,relics_Dec,relics_x,relics_y,relics_fwhm,relics_area,relics_stel,relics_ell,relics_theta,relics_nf5sig,relics_nfobs,relics_f435w_mag,relics_f435w_magerr,relics_f435w_flux,relics_f435w_fluxerr,relics_f435w_fluxnJy,relics_f435w_fluxnJyerr,relics_f435w_sig,relics_f606w_mag,relics_f606w_magerr,relics_f606w_flux,relics_f606w_fluxerr,relics_f606w_fluxnJy,relics_f606w_fluxnJyerr,relics_f606w_sig,relics_f814w_mag,relics_f814w_magerr,relics_f814w_flux,relics_f814w_fluxerr,relics_f814w_fluxnJy,relics_f814w_fluxnJyerr,relics_f814w_sig,relics_f105w_mag,relics_f105w_magerr,relics_f105w_flux,relics_f105w_fluxerr,relics_f105w_fluxnJy,relics_f105w_fluxnJyerr,relics_f105w_sig,relics_f125w_mag,relics_f125w_magerr,relics_f125w_flux,relics_f125w_fluxerr,relics_f125w_fluxnJy,relics_f125w_fluxnJyerr,relics_f125w_sig,relics_f140w_mag,relics_f140w_magerr,relics_f140w_flux,relics_f140w_fluxerr,relics_f140w_fluxnJy,relics_f140w_fluxnJyerr,relics_f140w_sig,relics_f160w_mag,relics_f160w_magerr,relics_f160w_flux,relics_f160w_fluxerr,relics_f160w_fluxnJy,relics_f160w_fluxnJyerr,relics_f160w_sig,relics_bright_mag,relics_bright_magerr,relics_zb,relics_zbmin,relics_zbmax,relics_tb,relics_odds,relics_chisq,relics_chisq2,relics_M0,relics_zml,relics_tml
1,unmatched,,226,7.331040,6.870711,6.370753,3.627347,5.834290,3.628737,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5700,289.2852391685645,-33.507293803555704,7.592958035509293,0.03942975311073921,12.707329826526275,0.058826065143735166,13.190760552484852,0.046668163749395974,11.106852764076852,0.030954781130604927,11.15608796482348,0.03498629334381915,6.296629983990999,0.022823875776845522,5.794449693876626,0.024719339266638368,5.74609222574461,0.01964030824376981,5.184928337374211,0.020623505688937283,4.114589451889507,0.014196313515973235,0.5963135047848369,0.012245082770699314,4.316908015667331,0.029593481413732272,8.172448267778183,0.03222788769901149,13.61345835352255,0.04750976605924527,14.134149919407848,0.03832018477163223,11.939585756991832,0.026399026224046745,12.002647030765768,0.02995008107562718,6.812684219272792,0.019936971143855387,6.2420141136000105,0.021622304016104873,6.18996159358816,0.01746442714582998,5.638797231064891,0.01887311322545779,4.468401060568371,0.013317187844065053,0.7011529357778461,0.01272142911433763,5.185813028238328,0.028096423825055748,8.08322627750175,0.030104124863947517,13.427338215837153,0.043937575951130764,13.939462934689404,0.035702633700914026,11.816903284381366,0.02486574524802091,11.872279158212326,0.02828477799260077,6.772465870105377,0.019171185710147844,6.171170423082879,0.02085133562359932,6.104010005451795,0.016797966488707038,5.584116882996999,0.018333755332093703,4.432585527508378,0.01320216116495475,0,0,12,6.050453,98.26103,0.01572133,5920.818879556313,44037.13906510422,6.050453,98.26103,0.01572133,6.0283384,0.014677152,6.0283384,98.25276,5.7122955,5.8637977,6.041003,6.125465,6.1943774,0.0,226,289.2831168,-33.5083014,1860.321,3429.652,0.159,39,0.98,0.053,-68.0,6,7,28.9029,0.8339,0.0507,0.0586,9.9735,11.5247,0.87,26.9575,0.1373,0.6547,0.0883,59.8390,8.0668,7.42,25.8167,0.0648,1.1247,0.0692,171.1197,10.5233,16.26,25.5682,0.1040,1.9067,0.1917,215.1412,21.6257,9.95,25.5524,0.1713,1.8670,0.3191,218.2836,37.3080,5.85,25.5544,0.1437,2.2867,0.3237,217.8976,30.8410,7.07,25.4292,0.0913,1.6100,0.1412,244.5130,21.4453,11.40,25.5289,28.0717,4.355,4.114,4.550,8.70,0.948,0.224,0.156,25.8170,4.35,8.70
1,unmatched,,184,4.030494,4.566659,-4.027560,0.153760,-4.564023,0.155150,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5701,289.2580756588097,-33.507128088753596,0.06738044105045496,0.06061300785270148,0.0492518692688042,0.06699208520555651,0.06815228561624519,0.06679295756479808,-0.007060676307730308,0.05418386403698155,-0.0017764076346311027,0.06647020609528771,0.2492402212155539,0.0442419897099409,0.12268368733504365,0.05044298680789378,0.1153913606502065,0.040828517536954996,0.10777665778537521,0.05757332152344675,0.01192861155752933,0.04824830848190118,-0.03596476368270748,0.05588934691861351,-0.07393202352965164,0.07659447621762117,0.10133747215230106,0.06259676172875818,0.08644039804229674,0.07055268471820492,0.07288870757842246,0.06930435691968125,-0.0022235513896468133,0.05548667003950042,-0.024696014298436954,0.06698224591835429,0.2640209561890426,0.04407712107498842,0.09874625004172853,0.049879696400922845,0.09750095560441835,0.04174275374064329,0.046564926503018474,0.05734431565055504,0.0427457079146225,0.04865664808886844,-0.06587858998010408,0.057682582999909776,-0.06559292079865761,0.07884389732543824,0.11686123836354635,0.06629406277168498,0.13436819158181254,0.07484995188730703,0.07236725770706251,0.07346701062620759,0.020244681710124307,0.0595914043724717,-0.0415691204213722,0.07026017659873919,0.27065333918466655,0.045755236574096775,0.08449731673498807,0.051818252082606764,0.05738637654728119,0.04337907968947218,0.028847747134496428,0.0600224571597983,0.10449897172615033,0.051134037786784686,0,0,12,17.07177,11.2928505,0.16653398,5920.818879556313,44037.13906510422,17.07177,11.2928505,0.16653398,17.540367,0.1536454,16.992416,11.295651,4.61369,16.392054,17.465752,18.591955,19.622723,0.0,184,289.2594174,-33.5071708,3045.968,3497.502,0.227,23,0.94,0.096,-86.7,5,7,99.0000,28.9027,-0.0923,0.0507,-18.1773,9.9748,-1.82,27.7295,0.2184,0.3216,0.0716,29.3889,6.5468,4.49,26.4561,0.0923,0.6241,0.0554,94.9633,8.4279,11.27,26.3421,0.1426,0.9348,0.1312,105.4746,14.7988,7.13,26.0860,0.1718,1.1422,0.1958,133.5402,22.8974,5.83,26.3340,0.1831,1.1153,0.2049,106.2716,19.5206,5.44,26.1077,0.1030,0.8619,0.0858,130.8934,13.0294,10.05,26.2215,28.6127,4.419,3.935,4.793,8.80,0.795,0.220,0.286,26.4560,4.39,8.90
1,unmatched,,186,1.434136,1.917545,-1.240004,0.720512,-1.776467,0.721902,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5707,289.27721460443155,-33.50717165787161,0.03899595692277473,0.025366566996602957,0.10752061579980762,0.027563404153265074,0.2643694602190837,0.02897224647840718,0.1810719304485984,0.023013980772506097,0.22600181585218698,0.027592620388907016,0.10673165423851898,0.017175677764347082,0.10045450973858149,0.018875148018444414,0.05934627956949647,0.016750440593502707,0.04314527428267875,0.02162152001793575,0.03789609650216409,0.018980713419157386,0.0431235255119663,0.033221449475045066,-0.05001548772568394,0.04027646976354389,0.04666318047162661,0.02337047052228903,0.15265690743400026,0.02522126140410988,0.35010520197991296,0.026308292470200077,0.23075617714291283,0.02110272862917298,0.25356367265132146,0.024863833313228795,0.11257770093613093,0.015534769432202784,0.11482170573970461,0.017212958690611506,0.06734636764629376,0.015099551324547631,0.06782797792286548,0.020017442614209947,0.03441052631191664,0.017428383294904176,0.03886426951792119,0.030690738314553368,-0.03294279817856079,0.037162192587254186,0.04946573457722711,0.021637328419345788,0.19049971267902055,0.023310709677492283,0.4072738337245553,0.024105634453418578,0.27490420780595953,0.01953310862214773,0.2738273802086824,0.022792481394430207,0.12136023619989458,0.014405919823585002,0.11688482018283199,0.01600077022184296,0.06770837473714218,0.013748798333292208,0.08031268011511168,0.018780873321828713,0.03913680312661635,0.016277903461295044,0,0,12,8.512051,23.154325,0.028441295,5920.818879556313,44037.13906510422,8.512051,23.154325,0.028441295,8.487265,0.028418012,8.487265,23.167227,8.025011,8.273437,8.509667,8.739252,8.9694195,0.0,186,289.2776277,-33.5073718,2134.930,3485.454,0.204,259,0.99,0.106,-9.2,7,7,24.6119,0.0674,2.6373,0.1688,519.1102,33.2212,15.63,23.0699,0.0121,23.5031,0.2623,2148.1157,23.9763,89.59,22.1854,0.0072,31.8823,0.2123,4850.9886,32.2947,150.21,22.0216,0.0096,49.9919,0.4446,5640.8058,50.1693,112.44,21.9240,0.0144,52.7883,0.7037,6171.9090,82.2715,75.02,21.8943,0.0117,66.5624,0.7241,6342.6433,68.9963,91.93,21.7622,0.0073,47.1657,0.3179,7163.1433,48.2828,148.36,21.7696,27.1905,0.182,0.126,0.210,4.00,0.966,9.525,1.325,22.1850,0.19,4.00
1,matched,197,197,0.583283,0.054004,0.582679,0.026547,0.046216,0.027937,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5726,289.2701998132563,-33.50702352570186,5.022004337242002,0.028372273302296035,7.834247584369121,0.04007103736254255,7.9011686878223495,0.03244705439988214,6.541504985713056,0.022531186495906845,6.4454842229368365,0.025586602466036893,3.8418615121050763,0.016691693449382664,3.456224882151035,0.01787042435407547,3.421380396007715,0.014455058333788337,3.072013152772937,0.015285866078730812,2.4127563835139516,0.010550292221602354,0.3170216814287983,0.011727213290919074,1.772554029899756,0.02357870113520796,5.430751792972755,0.023700115738801972,8.435824228451073,0.032918040362452106,8.529123423870237,0.027224598509916723,7.0984699361785,0.01969465496927107,6.982577963373185,0.02240267572111588,4.14662499638333,0.014971746456348788,3.7207771462410877,0.016114729436626223,3.696469753023101,0.01323185089531309,3.3400869000147995,0.014454357353341388,2.6245608093828925,0.010331247114425353,0.48967115639973413,0.01386264571703581,2.8270505867749773,0.027491207925826086,5.384028192210686,0.022559583248996394,8.333439854375019,0.030873348169779935,8.436815244273243,0.025857936354134508,7.051723111633659,0.018937320285441317,6.932136127333845,0.021572549206274737,4.111527877888357,0.014691912795673058,3.6789181609709036,0.015881207589413703,3.6447918441091267,0.012977222103380018,3.3097227693817866,0.014435481652868542,2.605276199149489,0.010611728446160438,0,0,12,6.244082,72.62175,0.0022917124,5920.818879556313,44037.13906510422,6.244082,72.62175,0.0022917124,6.2423835,0.002292634,6.2423835,72.621475,6.145401,6.191632,6.243081,6.2972317,6.347062,0.0,197,289.2700057,-33.5070309,2516.248,3505.921,0.403,749,0.89,0.261,50.9,6,7,25.0204,0.2037,1.8103,0.3735,356.3265,73.5237,4.85,23.5441,0.0363,15.1856,0.5170,1387.9185,47.2485,29.37,22.1783,0.0133,32.0936,0.3964,4883.1388,60.3079,80.97,21.7821,0.0117,62.3320,0.6768,7033.1929,76.3670,92.10,21.5765,0.0161,72.6972,1.0881,8499.6133,127.2142,66.81,21.6199,0.0138,85.7034,1.0932,8166.5716,104.1677,78.40,21.5639,0.0092,56.6188,0.4827,8598.7991,73.3064,117.30,21.5732,26.7371,4.569,4.514,4.619,7.90,0.996,10.223,1.297,22.1780,4.58,7.90
1,unmatched,,173,0.704298,0.774432,0.169802,-0.683523,-0.366661,-0.682133,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5728,289.2793980675916,-33.50691516736948,0.058385520727483764,0.010057148521654591,0.0994669351272582,0.010919253591952312,0.08224790613439506,0.010939816488790425,0.06594361685371583,0.009576016170871,0.06789143554388215,0.01067537897357864,0.05377528253659602,0.006740432165712312,0.04482217503974625,0.007482485071075808,0.03672583376635374,0.006146272435447616,0.03245251947410514,0.008352141675222712,0.027374681709804317,0.007250154038633432,0.003566021668711095,0.012543812088755822,0.052494873465843174,0.016496897631879916,0.0653438636734895,0.011873823910441781,0.116480805748498,0.01272944449587444,0.09109057133695299,0.012839580280549528,0.06785941680721959,0.010964703888201834,0.06943580512909363,0.012413339149634016,0.057111938544416756,0.007779164552460166,0.04010716675474233,0.008634547798320662,0.0406496531707456,0.00721046031674724,0.0401872849525881,0.00989030666983368,0.027208822671684695,0.008610987761242844,0.011697328324989277,0.014999689313393426,0.05651722711400447,0.019529661108432718,0.0705307326878134,0.014806579798297546,0.13262806344973532,0.0157590638305665,0.09665641156091753,0.015981128526966617,0.0658352252327411,0.013467675275501429,0.07451023729095564,0.015386355037073167,0.05743274002135629,0.009625490481588735,0.03253385209635723,0.010808761738057775,0.04341092165113827,0.0089634931011381,0.051975758043545706,0.012419375196887756,0.023471317396314653,0.01083386172721825,0,0,12,6.172038,5.317314,0.12884086,5920.818879556313,44037.13906510422,6.172038,5.317314,0.12884086,6.0283384,0.11384599,6.1703205,5.3174,4.9873104,5.48145,6.0531125,6.314614,6.5072346,0.0,173,289.2793415,-33.5067253,2049.185,3524.240,0.214,119,0.99,0.044,-84.8,6,7,99.0000,28.0571,-0.2873,0.1104,-56.5553,21.7346,-2.60,25.9570,0.1011,1.6453,0.1606,150.3772,14.6757,10.25,23.7834,0.0192,7.3175,0.1303,1113.3809,19.8209,56.17,23.0776,0.0230,18.9030,0.4055,2132.9081,45.7508,46.62,22.8605,0.0316,22.2792,0.6590,2604.8433,77.0485,33.81,22.9211,0.0291,25.8528,0.7027,2463.4823,66.9565,36.79,22.8944,0.0197,16.6243,0.3042,2524.7697,46.2024,54.65,22.8931,26.6831,5.362,5.252,5.447,8.10,1.000,3.533,0.570,23.7830,5.36,8.10
1,matched,180,180,0.521950,0.053190,0.519377,-0.051761,-0.017086,-0.050371,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5729,289.25989122497333,-33.50693537814902,0.29419468541104676,0.011881450730543242,0.5068019739905518,0.014492490689432957,0.494577644903276,0.014514732818966909,0.4271061472081445,0.011696718149116013,0.4284855790706364,0.013450280894586613,0.247251835662591,0.008658122667962323,0.23662302565310334,0.00981201005085291,0.26715620407134555,0.00836871412933055,0.20828756662819042,0.010744488690342517,0.16189729574289022,0.008174780902277957,0.011288481152946634,0.009104774266448082,0.15745548492616238,0.012931224302100811,0.3019555284928099,0.012560301599622084,0.5288688387965762,0.014627848079225963,0.517232195974887,0.01494619780005651,0.4474669912002373,0.011908193575130527,0.45212390224365256,0.013816464500703838,0.26374512962166724,0.008987760051409903,0.25220314897191765,0.010243275143153716,0.2896771338830722,0.008812252807111159,0.20804241177914942,0.011413460626558328,0.1704358603574195,0.009204229353674778,0.011291738454152484,0.010551103897307847,0.1874758757756634,0.014375612247321853,0.2850929645947725,0.014258832264202945,0.511481351997407,0.016251559049615293,0.5004332797503781,0.01670215727695032,0.43368207439471057,0.013267520795450023,0.44252349002498986,0.015439260899021907,0.2622740262701711,0.01005084053911168,0.24961708792629778,0.011495509445088288,0.29287279372966535,0.00979804081545869,0.18242213650244127,0.012848943374117999,0.16016150219822928,0.010809408764878112,0,0,12,6.191499,46.925346,0.00564683,5920.818879556313,44037.13906510422,6.191499,46.925346,0.00564683,6.1703205,0.0059629865,6.1703205,46.996883,6.0253315,6.1124773,6.1929073,6.2711406,6.3517246,0.0,180,289.2597182,-33.5069210,3030.922,3512.488,0.203,42,0.98,0.167,-65.6,5,7,28.3043,0.6416,0.0879,0.0709,17.3098,13.9473,1.24,28.6587,0.5926,0.1366,0.0992,12.4888,9.0673,1.38,25.8961,0.0781,1.0454,0.0780,159.0589,11.8681,13.40,25.4361,0.0816,2.1534,0.1681,242.9777,18.9677,12.81,25.1966,0.1043,2.5910,0.2613,302.9360,30.5479,9.92,25.1674,0.0853,3.2657,0.2671,311.1874,25.4478,12.23,25.3523,0.0693,1.7282,0.1138,262.4675,17.2884,15.18,25.2601,27.8859,5.248,4.958,5.662,9.10,0.801,0.994,0.870,25.8960,5.34,9.30
1,matched,173,173,0.510440,0.077319,0.505314,-0.072157,-0.031149,-0.070767,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5757,289.27950983966065,-33.50674534370685,1.9408883970401818,0.015703360802979252,3.289785505194623,0.021326151541482645,3.310295474513688,0.0199235795652073,2.900721617233805,0.015073692952888509,2.8800518508542674,0.017296809198520436,1.624740023087944,0.011556309815484781,1.4047214357869642,0.012337942932264527,1.470569073348503,0.01022226334405393,1.3356064081554564,0.011084922324134236,1.0464311932968862,0.00798467623008839,0.11447582063009432,0.00850725856440887,0.8403409389504573,0.01708460722957219,2.082015921601154,0.01392554412057277,3.528285981725286,0.018312791485129164,3.546240853576203,0.017408283631991095,3.123105485574572,0.013585342040592575,3.091208590955179,0.015661999546856507,1.7547771136416725,0.010533784840894095,1.5264878709575858,0.011309187113493258,1.5900480379830826,0.009513479510869784,1.450122940803317,0.01071165046896472,1.132943589535043,0.008009992931752804,0.16030377544523694,0.009872914717531244,1.1692295919918863,0.01869478101178375,2.0289052201871662,0.013949203922726602,3.4485903037707426,0.017802653777211658,3.4646608869324504,0.017118631456753814,3.0681982816508344,0.013432656439705355,3.0278307930477646,0.015580436789626244,1.7355814249133517,0.010546275056293353,1.5100852274228813,0.011386444440122167,1.5677381325902422,0.009579946514224875,1.4220843352437669,0.011023094054427971,1.1185890218170316,0.008523532356015986,0,0,12,6.1855536,89.96677,0.0027032262,5920.818879556313,44037.13906510422,6.1855536,89.96677,0.0027032262,6.1703205,0.0029291334,6.1703205,90.02785,6.0712695,6.134988,6.1883173,6.2425103,6.3044605,0.0,173,289.2793415,-33.5067253,2049.185,3524.240,0.214,119,0.99,0.044,-84.8,6,7,99.0000,28.0571,-0.2873,0.1104,-56.5553,21.7346,-2.60,25.9570,0.1011,1.6453,0.1606,150.3772,14.6757,10.25,23.7834,0.0192,7.3175,0.1303,1113.3809,19.8209,56.17,23.0776,0.0230,18.9030,0.4055,2132.9081,45.7508,46.62,22.8605,0.0316,22.2792,0.6590,2604.8433,77.0485,33.81,22.9211,0.0291,25.8528,0.7027,2463.4823,66.9565,36.79,22.8944,0.0197,16.6243,0.3042,2524.7697,46.2024,54.65,22.8931,26.6831,5.362,5.252,5.447,8.10,1.000,3.533,0.570,23.7830,5.36,8.10
1,unmatched,,184,2.894873,3.265752,-1.855557,2.221980,-2.392020,2.223370,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5771,289.25879924162757,-33.506553583295165,-0.01763116991690559,0.028362675865011205,-0.05350274141905828,0.030632386052586596,-0.0028708501606725585,0.030858916693947955,-0.0264484762794119,0.02511187085542,-0.016515089605843192,0.02892843158325995,0.014930988695287863,0.018717693348369004,-0.0057028692004476005,0.02087913877327748,0.12276776347890712,0.01890043961080689,0.11928457635522356,0.02646235935832598,0.13571705992567387,0.021967471010680212,0.024139969461901726,0.026297142964097835,0.04972837552230619,0.03471953067698092,-0.019903735004045305,0.02308657156681553,-0.0514430994375928,0.025237092621807195,-0.005952185287781762,0.025305750253405937,-0.02244304849638323,0.020381540311510887,-0.007845782158572094,0.024051736508423783,0.013800451160283405,0.01542484214855332,-0.01841525894628323,0.017972771678366105,0.12088100060858335,0.01594060208878806,0.12195526394257045,0.02186795235343918,0.15501966375856638,0.017966677764127078,0.01313664427352138,0.021113793779987775,0.03131485218598024,0.02758380631293362,-0.021375227799526032,0.02087279637350261,-0.05200849032412935,0.023045440608886806,-0.009147303691956125,0.022909392851364514,-0.01879525251840867,0.018385125410395286,-0.010140531100136635,0.021869853448252104,0.015755664283813434,0.014609112190693004,-0.01908002573878484,0.023900774187606114,0.11620235980768674,0.014688936329405402,0.13449969098652015,0.020446459093747614,0.14980310201698754,0.01672053043561158,0,0,12,24.884226,8.377536,0.098957784,5920.818879556313,44037.13906510422,24.884226,8.377536,0.098957784,25.048243,0.09939572,24.789059,8.378114,21.336414,23.670279,24.980858,26.221872,27.259645,0.0,184,289.2594174,-33.5071708,3045.968,3497.502,0.227,23,0.94,0.096,-86.7,5,7,99.0000,28.9027,-0.0923,0.0507,-18.1773,9.9748,-1.82,27.7295,0.2184,0.3216,0.0716,29.3889,6.5468,4.49,26.4561,0.0923,0.6241,0.0554,94.9633,8.4279,11.27,26.3421,0.1426,0.9348,0.1312,105.4746,14.7988,7.13,26.0860,0.1718,1.1422,0.1958,133.5402,22.8974,5.83,26.3340,0.1831,1.1153,0.2049,106.2716,19.5206,5.44,26.1077,0.1030,0.8619,0.0858,130.8934,13.0294,10.05,26.2215,28.6127,4.419,3.935,4.793,8.80,0.795,0.220,0.286,26.4560,4.39,8.90
1,unmatched,,158,0.764921,0.572567,0.506533,-0.573174,-0.029930,-0.571784,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5790,289.27236684466016,-33.50633821498234,0.349220981528598,0.039684089617131206,0.4360817113525621,0.04208240336796494,0.30266953942791314,0.04273504329370698,0.22853794043158254,0.03543101989334008,0.3454917204433743,0.04145700154238132,0.15574750469419463,0.040415560960506434,0.08484137294475534,0.04172678928777263,0.1781644156014667,0.03613524003750959,0.03776200336279458,0.047675631124367165,0.052347916746087256,0.043378472302026,0.04541300824792747,0.055121126835222266,0.10053819367903032,0.06731545710545966,0.44202695766377625,0.03714937513685469,0.5570470825738921,0.039659845104523576,0.4381568715476234,0.04035680813384307,0.3022989668476082,0.03326679257915746,0.384272048622309,0.038220564053913206,0.17327989336682642,0.036161441812518985,0.08673749791667781,0.03817710414551907,0.18120102102881494,0.03325107522625647,0.09718750667498767,0.043832172694653775,0.038791742438585,0.03976611497107426,0.06901290801201222,0.05095664153731799,0.154444840095061,0.0629424374020565,0.5072106723464339,0.03651773524498336,0.6539120691053758,0.03927211778157839,0.5666364895330468,0.040133901453604785,0.36643211901481665,0.032813996884057665,0.40183962725463,0.03744068666443373,0.19430369964959057,0.03477960053197147,0.09427613027201953,0.037314650974803035,0.1671794641958079,0.031959205997003096,0.15550863212014143,0.04294060419666458,0.03482374946110557,0.038921857438314514,0,0,12,6.0848746,17.272144,0.023066673,5920.818879556313,44037.13906510422,6.0848746,17.272144,0.023066673,6.0283384,0.023667712,6.098974,17.284134,5.6849623,5.9204283,6.0780644,6.2157755,6.3518276,0.0,158,289.2721981,-33.5061790,2406.564,3557.038,0.189,38,0.97,0.083,80.6,6,7,99.0000,28.5177,-0.1295,0.0722,-25.4836,14.2212,-1.79,26.5707,0.1154,0.9350,0.1049,85.4531,9.5868,8.91,25.6133,0.0656,1.3564,0.0844,206.3782,12.8480,16.06,25.5217,0.0823,1.9902,0.1568,224.5580,17.6914,12.69,25.4568,0.1280,2.0389,0.2552,238.3822,29.8379,7.99,25.5588,0.1135,2.2774,0.2510,217.0126,23.9207,9.07,25.4624,0.0752,1.5616,0.1120,237.1612,17.0102,13.94,25.5432,28.3232,4.339,3.962,4.529,9.50,0.825,0.102,0.111,25.6130,4.36,9.50
1,matched,153,153,0.506531,0.070824,0.502528,-0.063555,-0.033935,-0.062165,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,5791,289.2768737108545,-33.50639915423313,1.486958898282162,0.013300778329533585,2.1981253492814847,0.016796772248571346,2.32854393011128,0.01583994716740033,1.922916013805538,0.012295707296559528,1.8552564436738912,0.014286824528786293,1.103882142753586,0.009214766742873439,0.9824606377402731,0.009938932344815778,0.8949272199766782,0.007951907765496419,0.7990418445106171,0.00874404077165614,0.6278032565144325,0.0065216392802416225,0.19224125655807262,0.009818141977806125,0.6594938613553857,0.18052097683742155,1.6101776362624483,0.012206536062973368,2.371602016411914,0.014897864615579801,2.5149567197393266,0.014340744510292295,2.085611887961308,0.011490408717539716,2.0115461013315747,0.013299418099779201,1.1920679552911042,0.008739889179600991,1.0626833726540672,0.009470060919983819,0.9697462508872933,0.007715099628229707,0.8661817465325441,0.008904575017631797,0.6799827076964111,0.006924032702247944,0.2659774817077982,0.011183134474335919,0.8932998887707841,0.14567224769394443,1.5885258057092515,0.012681143605581197,2.3350024926393416,0.015026379016890355,2.478897804831139,0.014622088133901224,2.063848735914679,0.01178823502676509,1.99407131014147,0.013622704771612986,1.1774720998665047,0.009037930343254088,1.0481234351668873,0.00986943291134311,0.9562168197824737,0.008061179983629789,0.8503951460939738,0.00956810829928008,0.6719555010599976,0.007703582068040322,0,0,12,6.374223,78.75118,0.0062903967,5920.818879556313,44037.13906510422,6.374223,78.75118,0.0062903967,6.388689,0.006807654,6.388689,78.73745,6.177475,6.27274,6.366079,6.446326,6.5173154,0.0,153,289.2767063,-33.5063815,2181.019,3544.876,0.195,110,0.99,0.058,-86.0,6,7,27.2889,0.4429,0.2241,0.1129,44.1013,22.2167,1.99,25.3661,0.0613,2.8355,0.1647,259.1527,15.0574,17.21,24.0238,0.0247,5.8640,0.1347,892.2178,20.4989,43.53,23.4663,0.0216,13.2145,0.2652,1491.0435,29.9181,49.84,23.3447,0.0322,14.2644,0.4294,1667.7698,50.2051,33.22,23.3140,0.0256,18.0027,0.4294,1715.4583,40.9193,41.92,23.3117,0.0183,11.3203,0.1928,1719.2396,29.2784,58.72,23.3303,27.7336,0.460,0.320,4.617,4.00,0.529,9.221,1.692,24.0240,4.58,7.60
